movie	production_budget	domestic_gross	worldwide_gross	mpaa_rating	genre
3009	Winter Passing	3500000.0	107492.0	113783.0	R	Drama
3010	D.E.B.S.	3500000.0	96793.0	96793.0	PG-13	Action
3011	Taxman	3500000.0	9871.0	9871.0	nan	Comedy
3012	Jagten	3450000.0	687185.0	18309793.0	R	Drama
3013	Margin Call	3400000.0	5353586.0	20433227.0	R	Drama
3014	Choke	3400000.0	2926565.0	4124277.0	R	Comedy
3015	Carousel	3380000.0	0.0	3220.0	nan	Drama
3016	Whiplash	3300000.0	13092006.0	37825230.0	R	Drama
3017	Bella	3300000.0	8093373.0	12405473.0	PG-13	Drama
3018	Cidade de Deus	3300000.0	7563397.0	32059295.0	R	Drama
3019	A Christmas Story	3250000.0	20605209.0	20605209.0	PG	Comedy
3020	Class of 1984	3250000.0	6965361.0	6965361.0	nan	Drama
3021	Maria Full of Grace	3200000.0	6529624.0	14441158.0	R	Drama
3022	Beginners	3200000.0	5790894.0	14314407.0	R	Drama
3023	The Meddler	3200000.0	4267219.0	5526942.0	PG-13	Comedy
3024	Adam	3200000.0	2283291.0	2834485.0	PG-13	Drama
3025	Feast	3200000.0	56131.0	690872.0	R	Horror
3026	It’s a Wonderful Life	3180000.0	6600000.0	10768908.0	PG	Drama
3027	Trainspotting	3100000.0	16501785.0	71558971.0	R	Drama
3028	National Lampoon's Animal House	3000000.0	141600000.0	141600000.0	R	Comedy
3029	Paranormal Activity 2	3000000.0	84752907.0	177512032.0	R	Horror
3030	War Room	3000000.0	67790117.0	73975239.0	PG	Drama
3031	Goldfinger	3000000.0	51100000.0	124900000.0	PG	Action
3032	The Bridge on the River Kwai	3000000.0	33300000.0	33300000.0	PG	Drama
3033	Coming Home	3000000.0	32653000.0	32653000.0	nan	Drama
3034	Waking Ned Devine	3000000.0	24793251.0	55193251.0	PG	Comedy
3035	Air Bud	3000000.0	24646936.0	27788649.0	PG	Adventure
3036	Love and Death	3000000.0	20123742.0	20123742.0	nan	Comedy
3037	Pokemon 3: The Movie	3000000.0	17052128.0	68452128.0	G	Adventure
3038	Spaced Invaders	3000000.0	15000000.0	15000000.0	PG	Adventure
3039	Krush Groove	3000000.0	11052713.0	11052713.0	R	Drama
3040	Next Day Air	3000000.0	10027047.0	10172519.0	R	Comedy
3041	Belly	3000000.0	9639390.0	9639390.0	R	Drama
3042	Trippin’	3000000.0	9017070.0	9017070.0	R	Comedy
3043	Before Midnight	3000000.0	8110621.0	23251930.0	R	Drama
3044	Teen Wolf Too	3000000.0	7888000.0	7888000.0	nan	Comedy
3045	The Collector	3000000.0	7712114.0	10473836.0	R	Horror
3046	Phantasm II	3000000.0	7282851.0	7282851.0	nan	Horror
3047	Woman Thou Art Loosed	3000000.0	6879730.0	6879730.0	R	Drama
3048	Real Women Have Curves	3000000.0	5853194.0	7777790.0	PG-13	Comedy
3049	Water	3000000.0	5529144.0	11322573.0	PG-13	Drama
3050	Don’t Think Twice	3000000.0	4417983.0	4417983.0	R	Comedy
3051	Swiss Army Man	3000000.0	4210454.0	5837111.0	R	Drama
3052	East is East	3000000.0	4170647.0	30438635.0	R	Comedy
3053	Whipped	3000000.0	4142507.0	4142507.0	R	Comedy
3054	Kama Sutra	3000000.0	4109095.0	4109095.0	R	Drama
3055	Frances Ha	3000000.0	4067398.0	11262769.0	R	Comedy
3056	Warlock: The Armageddon	3000000.0	3902679.0	3902679.0	R	Horror
3057	Days of Heaven	3000000.0	3446749.0	3660880.0	nan	Drama
3058	Compadres	3000000.0	3127773.0	7445044.0	R	Comedy
3059	Basquiat	3000000.0	2962051.0	2962051.0	R	Drama
3060	Tsotsi	3000000.0	2912606.0	11537539.0	R	Drama
3061	Letters to God	3000000.0	2848587.0	3237452.0	PG	Drama
3062	Tusk	3000000.0	1821983.0	1857688.0	R	Horror
3063	Elephant	3000000.0	1266955.0	10051516.0	R	Drama
3064	Bachelorette	3000000.0	446770.0	12577401.0	R	Comedy
3065	Everybody Wants to Be Italian	3000000.0	351416.0	351416.0	R	Comedy
3066	Creature	3000000.0	331000.0	331000.0	R	Horror
3067	Freeway	3000000.0	295493.0	295493.0	R	Comedy
3068	Dead Alive	3000000.0	242623.0	242623.0	nan	Horror
3069	Chain Letter	3000000.0	205842.0	1022453.0	R	Horror
3070	Tim and Eric's Billion Dollar Movie	3000000.0	201436.0	223652.0	R	Comedy
3071	Holly	3000000.0	163069.0	163069.0	R	Drama
3072	The Grand	3000000.0	115879.0	115879.0	R	Comedy
3073	Sommersturm	3000000.0	95204.0	95204.0	R	Drama
3074	Fort McCoy	3000000.0	78948.0	78948.0	R	Drama
3075	The Gambler	3000000.0	51773.0	101773.0	R	Drama
3076	Before We Go	3000000.0	37151.0	483938.0	PG-13	Drama
3077	Tanner Hall	3000000.0	5073.0	5073.0	R	Drama
3078	My Big Fat Independent Movie	3000000.0	4655.0	4655.0	R	Comedy
3079	They Came Together	3000000.0	0.0	82780.0	R	Comedy
3080	Barry Munday	3000000.0	0.0	0.0	R	Comedy
3081	Central do Brasil	2900000.0	5969553.0	17006158.0	R	Drama
3082	High Tension	2850000.0	3681066.0	6435262.0	R	Horror
3083	Young Frankenstein	2800000.0	86300000.0	86300000.0	PG	Comedy
3084	The Omen	2800000.0	48570885.0	48570885.0	R	Horror
3085	Hustle & Flow	2800000.0	22202809.0	23591783.0	R	Drama
3086	Artie Lange's Beer League	2800000.0	475000.0	475000.0	R	Comedy
3087	Diary of the Dead	2750000.0	952620.0	5394447.0	R	Horror
3088	The Black Stallion	2700000.0	37799643.0	37799643.0	G	Drama
3089	Ulee's Gold	2700000.0	9054736.0	15600000.0	R	Drama
3090	Blazing Saddles	2600000.0	119500000.0	119500000.0	R	Comedy
3091	Ida	2600000.0	3827060.0	15298355.0	PG-13	Drama
3092	Maurice	2600000.0	3147950.0	3198308.0	R	Drama
3093	Timber Falls	2600000.0	0.0	71248.0	R	Horror
3094	A Haunted House	2500000.0	40041683.0	59922558.0	R	Comedy
3095	Garden State	2500000.0	26782316.0	36028802.0	R	Drama
3096	That Thing You Do!	2500000.0	25857416.0	34557416.0	PG	Drama
3097	Halloween II	2500000.0	25533818.0	25533818.0	nan	Horror
3098	Halloween 3: Season of the Witch	2500000.0	14400000.0	14400000.0	nan	Horror
3099	The Spectacular Now	2500000.0	6852971.0	6916951.0	R	Drama
3100	Before Sunrise	2500000.0	5274005.0	5686742.0	R	Drama
3101	Hunt for the Wilderpeople	2500000.0	5205471.0	23845533.0	PG-13	Comedy
3102	Robot & Frank	2500000.0	3317468.0	4934356.0	PG-13	Drama
3103	Jesus' Son	2500000.0	1282084.0	1687548.0	R	Drama
3104	Saving Face	2500000.0	1187266.0	1269705.0	R	Comedy
3105	Brick Lane	2500000.0	1094998.0	3838486.0	PG-13	Drama
3106	Eye of the Dolphin	2500000.0	72210.0	72260.0	PG-13	Drama
3107	Underdogs	2500000.0	35017.0	35017.0	PG	Drama
3108	Alien Uprising	2500000.0	0.0	0.0	R	Action
3109	Go For It!	2450000.0	180237.0	182358.0	PG-13	Drama
3110	Get on the Bus	2400000.0	5691854.0	5691854.0	R	Drama
3111	Idiocracy	2400000.0	444093.0	500296.0	R	Comedy
3112	Do You Believe?	2300000.0	12985600.0	14305450.0	PG-13	Drama
3113	Dancer, Texas Pop. 81	2300000.0	574838.0	574838.0	PG	Comedy
3114	Frontera	2300000.0	59696.0	59696.0	PG-13	Drama
3115	Redemption Road	2300000.0	29384.0	29384.0	PG-13	Drama
3116	Pinocchio	2289247.0	84300000.0	84300000.0	G	Adventure
3117	Friday the 13th Part 3	2250000.0	36690067.0	36690067.0	nan	Horror
3118	The French Connection	2200000.0	41158757.0	41158757.0	nan	Drama
3119	The Last Sin Eater	2200000.0	388390.0	388390.0	PG-13	Drama
3120	Bully	2100000.0	881824.0	1381824.0	R	Drama
3121	Mi America	2100000.0	3330.0	3330.0	R	Drama
3122	Courageous	2000000.0	34522221.0	35185884.0	PG-13	Drama
3123	From Russia With Love	2000000.0	24800000.0	78900000.0	PG	Action
3124	Mad Max 2: The Road Warrior	2000000.0	24600832.0	24600832.0	nan	Action
3125	In the Heat of the Night	2000000.0	24379978.0	24407647.0	nan	Drama
3126	Sleeper	2000000.0	18344729.0	18344729.0	nan	Comedy
3127	It Follows	2000000.0	14674077.0	23250755.0	R	Horror
3128	Silent House	2000000.0	12739737.0	16610760.0	R	Horror
3129	Boys Don't Cry	2000000.0	11540607.0	20741000.0	R	Drama
3130	Das Leben der Anderen	2000000.0	11284657.0	81197047.0	R	Drama
3131	Witchboard	2000000.0	7369373.0	7369373.0	nan	Horror
3132	Smoke Signals	2000000.0	6719300.0	7756617.0	PG-13	Comedy
3133	Winter's Bone	2000000.0	6531503.0	16131551.0	R	Drama
3134	American Splendor	2000000.0	6003587.0	8685632.0	R	Drama
3135	The Florida Project	2000000.0	5904366.0	11303040.0	R	Drama
3136	All Saints	2000000.0	5802208.0	5941994.0	PG	Drama
3137	Before Sunset	2000000.0	5792822.0	11217346.0	R	Drama
3138	Amores Perros	2000000.0	5383834.0	20883834.0	R	Drama
3139	Thirteen	2000000.0	4601043.0	9505996.0	R	Drama
3140	Me and You and Everyone We Know	2000000.0	3885134.0	9615464.0	R	Drama
3141	We Are Your Friends	2000000.0	3591417.0	10166209.0	R	Drama
3142	Harsh Times	2000000.0	3337931.0	6225304.0	R	Drama
3143	Ghost Dog: The Way of the Samurai	2000000.0	3330230.0	10672492.0	R	Drama
3144	Captive	2000000.0	2583301.0	2791973.0	PG-13	Drama
3145	Full Frontal	2000000.0	2512846.0	3438804.0	R	Comedy
3146	Hearts Beat Loud	2000000.0	2386254.0	2420962.0	PG-13	Drama
3147	The Resurrection of Gavin Stone	2000000.0	2303792.0	2303792.0	PG	Comedy
3148	Strangers with Candy	2000000.0	2072645.0	2077844.0	R	Comedy
3149	Son of Rambow: A Home Movie	2000000.0	1785505.0	11263263.0	PG-13	Comedy
3150	The Diary of a Teenage Girl	2000000.0	1477002.0	2279959.0	R	Drama
3151	Get Real	2000000.0	1152411.0	1152411.0	R	Comedy
3152	Meek's Cutoff	2000000.0	977772.0	1869928.0	PG	Drama
3153	Dinner Rush	2000000.0	638227.0	1075504.0	R	Drama
3154	The Virginity Hit	2000000.0	636706.0	636706.0	R	Comedy
3155	House of D	2000000.0	388532.0	466106.0	PG-13	Drama
3156	Teeth	2000000.0	347578.0	2350641.0	R	Comedy
3157	Stonewall	2000000.0	304602.0	304602.0	R	Drama
3158	Sherrybaby	2000000.0	199176.0	759504.0	R	Drama
3159	It's All Gone Pete Tong	2000000.0	120620.0	2226603.0	R	Drama
3160	24 7: Twenty Four Seven	2000000.0	72544.0	72544.0	R	Comedy
3161	Growing up Smith	2000000.0	35312.0	35312.0	PG-13	Comedy
3162	Super Capers	2000000.0	30955.0	30955.0	PG	Adventure
3163	Return of the Living Dead 3	2000000.0	21000.0	21000.0	nan	Horror
3164	London	2000000.0	12667.0	12667.0	R	Drama
3165	Eden Lake	2000000.0	7321.0	4294373.0	R	Horror
3166	Say Uncle	2000000.0	5361.0	5361.0	R	Comedy
3167	Grave Encounters	2000000.0	0.0	2151887.0	nan	Horror
3168	Bananas	2000000.0	0.0	0.0	PG-13	Comedy
3169	Rockaway	2000000.0	0.0	0.0	R	Drama
3170	Small Apartments	2000000.0	0.0	0.0	R	Comedy
3171	The Dog Lover	2000000.0	0.0	0.0	PG	Drama
3172	Nowhere Boy	1900000.0	1445366.0	7785229.0	R	Drama
3173	Northfork	1900000.0	1420578.0	1445140.0	PG-13	Drama
3174	Brotherly Love	1900000.0	478595.0	478595.0	R	Drama
3175	Submarine	1900000.0	467602.0	4581937.0	R	Comedy
3176	The Last Exorcism	1800000.0	41034350.0	70165900.0	PG-13	Horror
3177	Carrie	1800000.0	25878153.0	25878153.0	nan	Horror
3178	A Nightmare on Elm Street	1800000.0	25504513.0	25504513.0	R	Horror
3179	Beasts of the Southern Wild	1800000.0	12795746.0	23265132.0	PG-13	Drama
3180	El crimen de padre Amaro	1800000.0	5719000.0	5719000.0	R	Drama
3181	Songcatcher	1800000.0	3050934.0	3050934.0	PG-13	Drama
3182	Higher Ground	1800000.0	841056.0	842693.0	R	Drama
3183	I Spit on Your Grave	1750000.0	93051.0	1278471.0	R	Horror
3184	In the Bedroom	1700000.0	35930604.0	42137871.0	R	Drama
3185	La misma luna	1700000.0	12590147.0	23271741.0	PG-13	Drama
3186	The Lunchbox	1700000.0	4231500.0	12231500.0	PG	Drama
3187	Grace Unplugged	1700000.0	2507159.0	2507159.0	PG	Drama
3188	Happy, Texas	1700000.0	2039192.0	2891228.0	PG-13	Comedy
3189	Saul fia	1700000.0	1777043.0	9696537.0	R	Drama
3190	My Summer of Love	1700000.0	1000915.0	4727375.0	R	Drama
3191	Yes	1700000.0	396035.0	661221.0	R	Drama
3192	Foolish	1600000.0	6026908.0	6026908.0	R	Comedy
3193	Bubble	1600000.0	145382.0	145382.0	R	Drama
3194	Mississippi Mermaid	1600000.0	27795.0	2627795.0	R	Drama
3195	I Love Your Work	1600000.0	3264.0	3264.0	R	Comedy
3196	Insidious	1500000.0	54009150.0	99870886.0	R	Horror
3197	Moonlight	1500000.0	27854931.0	65322266.0	R	Drama
3198	Cabin Fever	1500000.0	21158188.0	30351664.0	R	Horror
3199	Kickboxer	1500000.0	14533681.0	14533681.0	R	Action
3200	Bloodsport	1500000.0	11806119.0	11806119.0	R	Action
3201	The Squid and the Whale	1500000.0	7372734.0	11191423.0	R	Drama
3202	Dawn of the Dead	1500000.0	5100000.0	55000000.0	nan	Horror
3203	Exotica	1500000.0	5046118.0	5046118.0	R	Drama
3204	The To Do List	1500000.0	3491669.0	4128828.0	R	Comedy
3205	Buffalo '66	1500000.0	2380606.0	2380606.0	R	Comedy
3206	Repo Man	1500000.0	2300000.0	2300000.0	nan	Comedy
3207	I’m Not Ashamed	1500000.0	2082980.0	2082980.0	PG-13	Drama
3208	Nueve Reinas	1500000.0	1222889.0	12412889.0	R	Drama
3209	The Lords of Salem	1500000.0	1165881.0	1541131.0	R	Horror
3210	The Ballad of Jack and Rose	1500000.0	712294.0	1126258.0	R	Drama
3211	The Believer	1500000.0	406035.0	1840248.0	R	Drama
3212	Snow Angels	1500000.0	402858.0	414404.0	R	Drama
3213	MOOZ-lum	1500000.0	362239.0	372239.0	PG-13	Drama
3214	Amigo	1500000.0	184705.0	184705.0	R	Drama
3215	Hatchet	1500000.0	175281.0	240396.0	R	Horror
3216	My Name is Bruce	1500000.0	173066.0	173066.0	R	Horror
3217	Modern Times	1500000.0	163245.0	165049.0	G	Comedy
3218	The Salon	1500000.0	139084.0	139084.0	PG-13	Comedy
3219	Stolen Summer	1500000.0	119841.0	119841.0	PG	Drama
3220	Forty Shades of Blue	1500000.0	75828.0	172569.0	R	Drama
3221	Trucker	1500000.0	52429.0	52429.0	R	Drama
3222	Teefa in Trouble	1500000.0	0.0	98806.0	nan	Action
3223	Fetching Cody	1500000.0	0.0	0.0	nan	Drama
3224	The Lion of Judah	1500000.0	0.0	0.0	PG	Adventure
3225	Mustang	1400000.0	845464.0	5545484.0	PG-13	Drama
3226	The Holy Girl	1400000.0	304124.0	1261792.0	R	Drama
3227	Festen	1300000.0	1647780.0	1647780.0	R	Comedy
3228	Trees Lounge	1300000.0	749741.0	749741.0	R	Drama
3229	Journey from the Fall	1300000.0	635305.0	635305.0	R	Drama
3230	The Basket	1300000.0	609042.0	609042.0	PG	Drama
3231	Def-Con 4	1300000.0	210904.0	210904.0	nan	Action
3232	Friday the 13th Part 2	1250000.0	21722776.0	21722776.0	nan	Horror
3233	C.H.U.D.	1250000.0	4700000.0	4700000.0	nan	Horror
3234	Filly Brown	1250000.0	2850357.0	2940411.0	R	Drama
3235	Saw	1200000.0	55968727.0	103880027.0	R	Horror
3236	Sex, Lies, and Videotape	1200000.0	24741667.0	36741667.0	R	Drama
3237	Super Troopers	1200000.0	18492362.0	23046142.0	R	Comedy
3238	Monsoon Wedding	1200000.0	13876974.0	27025600.0	R	Comedy
3239	You Can Count on Me	1200000.0	9180275.0	10827356.0	R	Drama
3240	Home Run	1200000.0	2859955.0	2859955.0	PG-13	Drama
3241	But I'm a Cheerleader	1200000.0	2205627.0	2509344.0	R	Comedy
3242	Blue Like Jazz	1200000.0	595018.0	595018.0	PG-13	Comedy
3243	Que Horas Ela Volta?	1200000.0	376976.0	3247411.0	R	Drama
3244	Q	1200000.0	255000.0	255000.0	nan	Horror
3245	Grand Theft Parsons	1200000.0	0.0	0.0	PG-13	Drama
3246	Crowsnest	1200000.0	0.0	0.0	R	Horror
3247	Airborne	1200000.0	0.0	0.0	nan	Horror
3248	God’s Not Dead	1150000.0	60755732.0	63777092.0	PG	Drama
3249	Waiting...	1125000.0	16124543.0	18673274.0	R	Comedy
3250	Wolf Creek	1100000.0	16186348.0	29005064.0	R	Horror
3251	Ong-Bak	1100000.0	4563167.0	24062965.0	R	Action
3252	Serbuan maut	1100000.0	4105123.0	9297407.0	R	Action
3253	The Offspring	1100000.0	1355728.0	1355728.0	R	Horror
3254	Beyond the Black Rainbow	1100000.0	56491.0	56491.0	R	Drama
3255	Casablanca	1039000.0	10462500.0	10462500.0	PG	Drama
3256	Rocky	1000000.0	117235147.0	225000000.0	PG	Drama
3257	The Devil Inside	1000000.0	53262945.0	101759490.0	R	Horror
3258	Unfriended	1000000.0	32789645.0	62869004.0	R	Horror
3259	Taxi Driver	1000000.0	28262574.0	28316211.0	R	Drama
3260	The Fog	1000000.0	21378361.0	21378361.0	nan	Horror
3261	You're Next	1000000.0	18494006.0	26887177.0	R	Horror
3262	Chernobyl Diaries	1000000.0	18119640.0	42411721.0	R	Horror
3263	The Howling	1000000.0	17985000.0	17985000.0	nan	Horror
3264	Dr. No	1000000.0	16067035.0	59567035.0	PG	Action
3265	Hellraiser	1000000.0	14564000.0	14575148.0	R	Horror
3266	Godzilla 2000	1000000.0	10037390.0	10037390.0	PG	Action
3267	Blue Valentine	1000000.0	9737892.0	16566240.0	R	Drama
3268	Transamerica	1000000.0	9015303.0	16553163.0	R	Drama
3269	Beyond the Valley of the Dolls	1000000.0	9000000.0	9000000.0	nan	Comedy
3270	Unfriended: Dark Web	1000000.0	8783985.0	9620953.0	R	Horror
3271	The Green Inferno	1000000.0	7192291.0	12931569.0	R	Horror
3272	The Sessions	1000000.0	6002451.0	11495204.0	R	Drama
3273	October Baby	1000000.0	5355847.0	5391992.0	PG-13	Drama
3274	The Skeleton Twins	1000000.0	5284309.0	5797192.0	R	Drama
3275	Junebug	1000000.0	2678010.0	3553253.0	R	Drama
3276	Frozen River	1000000.0	2511476.0	6030129.0	R	Drama
3277	Sidewalks of New York	1000000.0	2402459.0	3575308.0	R	Comedy
3278	Two Girls and a Guy	1000000.0	2057193.0	2315026.0	R	Drama
3279	The Secrets of Jonathan Sperry	1000000.0	1355079.0	1355079.0	PG	Drama
3280	Bubba Ho-Tep	1000000.0	1239183.0	1492895.0	R	Comedy
3281	No Man's Land	1000000.0	1067481.0	2684207.0	R	Drama
3282	Slam	1000000.0	1009819.0	1087521.0	R	Drama
3283	Patti Cake$	1000000.0	800148.0	1471090.0	R	Comedy
3284	Panic	1000000.0	779137.0	1425707.0	R	Drama
3285	Palo Alto	1000000.0	767732.0	1156309.0	R	Drama
3286	The Future	1000000.0	568662.0	1239174.0	R	Drama
3287	All the Real Girls	1000000.0	549666.0	703020.0	R	Drama
3288	23 Blast	1000000.0	549185.0	549185.0	PG-13	Drama
3289	Dream With The Fishes	1000000.0	542909.0	542909.0	R	Drama
3290	Blue Car	1000000.0	464126.0	475367.0	R	Drama
3291	Wristcutters: A Love Story	1000000.0	446165.0	473769.0	R	Comedy
3292	Luminarias	1000000.0	428535.0	428535.0	R	Comedy
3293	I Origins	1000000.0	336472.0	852399.0	R	Drama
3294	The Battle of Shaker Heights	1000000.0	280351.0	839145.0	PG-13	Comedy
3295	Love Liza	1000000.0	213137.0	213137.0	R	Drama
3296	Lisa Picard is Famous	1000000.0	113433.0	113433.0	PG-13	Comedy
3297	The House of the Devil	1000000.0	101215.0	102812.0	R	Horror
3298	Hardflip	1000000.0	96734.0	96734.0	PG-13	Drama
3299	Creative Control	1000000.0	63014.0	63014.0	R	Drama
3300	Camp X-Ray	1000000.0	9837.0	9837.0	R	Drama
3301	Special	1000000.0	7202.0	26822.0	R	Drama
3302	The Sisterhood of Night	1000000.0	6870.0	6870.0	PG-13	Drama
3303	The Helix…Loaded	1000000.0	3700.0	3700.0	R	Comedy
3304	Childless	1000000.0	1036.0	1036.0	R	Drama
3305	In Her Line of Fire	1000000.0	884.0	884.0	R	Action
3306	Jimmy and Judy	1000000.0	0.0	0.0	R	Action
3307	The Poker House	1000000.0	0.0	0.0	R	Drama
3308	Proud	1000000.0	0.0	0.0	PG	Drama
3309	Steppin: The Movie	1000000.0	0.0	0.0	PG-13	Comedy
3310	Zombies of Mass Destruction	1000000.0	0.0	0.0	R	Comedy
3311	Hard Candy	950000.0	1024640.0	8267066.0	R	Horror
3312	Charly	950000.0	814666.0	814666.0	PG	Comedy
3313	L!fe Happens	930000.0	30905.0	30905.0	R	Comedy
3314	Lowriders	916000.0	6179955.0	6188421.0	PG-13	Drama
3315	Fruitvale Station	900000.0	16098998.0	17549645.0	R	Drama
3316	Meet the Blacks	900000.0	9097072.0	9097072.0	R	Comedy
3317	Circumstance	900000.0	454121.0	958978.0	R	Drama
3318	The Quiet	900000.0	381420.0	381420.0	R	Drama
3319	Bambi	858000.0	102797000.0	268000000.0	G	Drama
3320	For a Good Time, Call	850000.0	1251749.0	1386088.0	R	Comedy
3321	Latter Days	850000.0	833118.0	865708.0	R	Drama
3322	Time Changer	825000.0	1500711.0	1500711.0	PG	Drama
3323	Jodaeiye Nader az Simin	800000.0	7098492.0	24426169.0	PG-13	Drama
3324	Welcome to the Dollhouse	800000.0	4198137.0	5034794.0	R	Comedy
3325	Raising Victor Vargas	800000.0	2073984.0	2900578.0	R	Drama
3326	Ruby in Paradise	800000.0	1001437.0	1001437.0	R	Drama
3327	The Mudge Boy	800000.0	62544.0	62544.0	R	Drama
3328	Saints and Soldiers	780000.0	1310470.0	1310470.0	PG-13	Drama
3329	American Graffiti	777000.0	115000000.0	140000000.0	PG	Drama
3330	Safety Not Guaranteed	750000.0	4010957.0	4422318.0	R	Comedy
3331	The Innkeepers	750000.0	78396.0	1011535.0	R	Horror
3332	Il conformista	750000.0	59656.0	89609.0	R	Drama
3333	Undead	750000.0	41196.0	229250.0	R	Horror
3334	All the Boys Love Mandy Lane	750000.0	0.0	1960521.0	R	Horror
3335	La mariée était en noir	747000.0	44566.0	44566.0	nan	Drama
3336	Half Nelson	700000.0	2697938.0	4911725.0	R	Drama
3337	Hav Plenty	650000.0	2301777.0	2301777.0	R	Comedy
3338	The Blair Witch Project	600000.0	140539099.0	248300000.0	R	Horror
3339	The Kentucky Fried Movie	600000.0	15000000.0	20000000.0	nan	Comedy
3340	Mercy Streets	600000.0	173599.0	173599.0	PG-13	Drama
3341	Broken Vessels	600000.0	15030.0	85343.0	R	Drama
3342	Drunk Wedding	600000.0	3301.0	3301.0	R	Comedy
3343	A Hard Day's Night	560000.0	1537860.0	1626784.0	G	Comedy
3344	Friday the 13th	550000.0	39754601.0	59754601.0	nan	Horror
3345	Fireproof	500000.0	33456317.0	33473297.0	PG	Drama
3346	Benji	500000.0	31559560.0	31559560.0	G	Adventure
3347	The Station Agent	500000.0	5801558.0	9470209.0	R	Drama
3348	To Save a Life	500000.0	3777210.0	3824868.0	PG-13	Drama
3349	The Singles Ward	500000.0	1250798.0	1250798.0	PG	Comedy
3350	Osama	500000.0	1127331.0	1971479.0	PG-13	Drama
3351	Groove	500000.0	1115313.0	1167524.0	R	Comedy
3352	The R.M.	500000.0	1111615.0	1111615.0	PG	Comedy
3353	Twin Falls Idaho	500000.0	985341.0	1027228.0	R	Drama
3354	Mean Creek	500000.0	603951.0	1348750.0	R	Drama
3355	Drinking Buddies	500000.0	343706.0	407100.0	R	Drama
3356	Hurricane Streets	500000.0	334041.0	367582.0	nan	Drama
3357	Civil Brand	500000.0	254293.0	254293.0	R	Drama
3358	Monsters	500000.0	237301.0	5639730.0	R	Drama
3359	Lonesome Jim	500000.0	154187.0	602789.0	R	Comedy
3360	O Menino e o Mundo	500000.0	129479.0	271893.0	PG	Adventure
3361	Johnny Suede	500000.0	55000.0	55000.0	R	Drama
3362	The Californians	500000.0	4134.0	4134.0	PG	Drama
3363	Everything Put Together	500000.0	0.0	7890.0	R	Drama
3364	Paranormal Activity	450000.0	107918810.0	194183034.0	R	Horror
3365	Brick	450000.0	2075743.0	4243996.0	R	Drama
3366	Sunday	450000.0	410919.0	450349.0	nan	Drama
3367	Conversations with Other Women	450000.0	379418.0	1297745.0	R	Comedy
3368	Metropolitan	430000.0	2938000.0	2938000.0	PG-13	Comedy
3369	Napoleon Dynamite	400000.0	44540956.0	46122713.0	PG	Comedy
3370	Monty Python and the Holy Grail	400000.0	3427696.0	5028948.0	nan	Comedy
3371	Quinceanera	400000.0	1692693.0	2797199.0	R	Drama
3372	Heroes	400000.0	655538.0	655538.0	R	Adventure
3373	E tu vivrai nel terrore - L'aldilà	400000.0	126387.0	126387.0	nan	Horror
3374	Jackpot	400000.0	44452.0	44452.0	R	Drama
3375	Fabled	400000.0	31425.0	31425.0	R	Horror
3376	The Dark Hours	400000.0	423.0	423.0	R	Horror
