site,Q1_age,Q2_sex,Q3_grade,Q4_hispanic,Q5_race,Q6_height_m,Q7_weight_kg,Q25_bullied_school,Q26_sad_hopeless,Q27_suicide_consider,Q28_suicide_plan,Q29_suicide_attempt,Q30_suicide_injury,Q64_sexual_identity,Q65_transgender,Q80_social_media_hours,Q81_video_game_hours,BMI
XX,7.0,1.0,4.0,2.0,C,1.7,44.45,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,15.380622837370245
XX,6.0,2.0,4.0,1.0,E,1.75,70.76,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,1.0,23.10530612244898
XX,6.0,2.0,4.0,2.0,E,1.7,61.24,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,21.190311418685123
XX,4.0,2.0,2.0,2.0,C,1.68,76.2,1.0,2.0,2.0,2.0,1.0,,3.0,1.0,,3.0,26.998299319727895
XX,4.0,2.0,2.0,1.0,E,1.8,68.04,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,21.0
XX,4.0,2.0,2.0,2.0,C,1.78,60.78,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,19.183183941421536
XX,4.0,2.0,2.0,2.0,C,1.83,81.19,2.0,2.0,2.0,1.0,2.0,,1.0,1.0,,1.0,24.243781540207227
XX,4.0,2.0,2.0,2.0,E,1.75,64.41,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,21.031836734693876
XX,4.0,2.0,2.0,1.0,C,1.73,97.52,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,32.58378161649236
XX,4.0,2.0,2.0,2.0,E,1.75,109.32,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,35.69632653061224
XX,3.0,2.0,2.0,2.0,C,1.8,73.03,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,22.540123456790123
XX,5.0,2.0,2.0,2.0,C,1.8,61.24,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,18.901234567901234
XX,5.0,1.0,2.0,2.0,B,1.55,40.82,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,16.990634755463056
XX,4.0,1.0,2.0,2.0,E,1.55,44.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,18.314255983350673
XX,4.0,1.0,2.0,2.0,E,1.63,58.06,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,21.852534909104598
XX,4.0,1.0,2.0,1.0,E,1.52,48.99,2.0,1.0,2.0,2.0,1.0,,3.0,1.0,,1.0,21.20412049861496
XX,4.0,1.0,2.0,2.0,C E,1.65,81.65,1.0,1.0,1.0,1.0,3.0,,5.0,1.0,,2.0,29.990817263544542
XX,4.0,2.0,2.0,2.0,B,1.68,85.73,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,30.374858276643998
XX,4.0,2.0,2.0,2.0,B,1.7,54.43,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,18.833910034602077
XX,4.0,2.0,2.0,2.0,C,1.7,68.04,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,23.543252595155714
XX,5.0,2.0,2.0,2.0,C,1.68,61.69,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,3.0,21.85728458049887
XX,4.0,1.0,2.0,1.0,,1.55,51.71,2.0,1.0,1.0,2.0,2.0,,1.0,,,,21.52341311134235
XX,4.0,2.0,2.0,2.0,B,1.57,65.77,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,26.682624041543264
XX,5.0,2.0,2.0,2.0,E,1.75,58.06,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,18.958367346938775
XX,4.0,1.0,2.0,2.0,C,1.6,81.65,2.0,1.0,2.0,2.0,1.0,,4.0,1.0,,2.0,31.894531249999996
XX,5.0,1.0,2.0,2.0,C,1.63,90.72,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,34.14505626858369
XX,6.0,2.0,3.0,2.0,E,,,2.0,2.0,2.0,2.0,1.0,,,4.0,,2.0,
XX,5.0,2.0,2.0,2.0,CD,1.8,159.67,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,49.28086419753086
XX,4.0,1.0,2.0,2.0,E,1.6,72.58,2.0,1.0,1.0,2.0,1.0,,3.0,3.0,,2.0,28.351562499999993
XX,4.0,1.0,2.0,2.0,C,1.7,50.8,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,17.577854671280278
XX,4.0,2.0,2.0,2.0,C,1.65,49.44,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,18.15977961432507
XX,5.0,2.0,3.0,1.0,E,1.65,52.16,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,1.0,19.158861340679522
XX,4.0,2.0,2.0,2.0,E,1.78,58.97,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,18.611917687160712
XX,4.0,2.0,2.0,1.0,C,1.73,62.14,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,20.76247118179692
XX,4.0,1.0,2.0,1.0,E,1.57,56.7,2.0,1.0,2.0,1.0,1.0,,5.0,1.0,,2.0,23.002961580591506
XX,4.0,1.0,2.0,2.0,B,1.65,65.77,2.0,1.0,2.0,1.0,1.0,,3.0,4.0,,2.0,24.157943067033976
XX,4.0,2.0,2.0,2.0,C,1.73,62.6,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,20.91616826489358
XX,5.0,1.0,2.0,2.0,E,1.8,76.2,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,2.0,23.51851851851852
XX,4.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,
XX,4.0,1.0,2.0,2.0,C,1.6,60.33,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,3.0,23.566406249999996
XX,5.0,1.0,3.0,2.0,C,1.75,65.77,2.0,1.0,2.0,2.0,1.0,,4.0,1.0,,2.0,21.47591836734694
XX,4.0,1.0,2.0,2.0,C E,1.5,54.43,2.0,2.0,2.0,2.0,1.0,,4.0,1.0,,2.0,24.191111111111113
XX,5.0,1.0,3.0,2.0,E,1.78,65.77,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,20.75811134957707
XX,4.0,2.0,2.0,2.0,B,1.8,131.54,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,40.59876543209876
XX,4.0,1.0,2.0,2.0,B,1.5,36.29,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,3.0,16.128888888888888
XX,4.0,1.0,2.0,2.0,B,1.6,44.0,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,3.0,17.187499999999996
XX,4.0,1.0,2.0,2.0,B,1.6,79.38,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,31.007812499999993
XX,5.0,1.0,2.0,2.0,E,1.57,45.36,2.0,1.0,2.0,2.0,1.0,,5.0,4.0,,2.0,18.402369264473204
XX,4.0,1.0,2.0,2.0,E,1.57,47.63,2.0,2.0,,2.0,1.0,,4.0,1.0,,2.0,19.323299119639742
XX,5.0,1.0,2.0,2.0,E,1.68,49.9,2.0,2.0,2.0,2.0,1.0,,3.0,1.0,,2.0,17.67998866213152
XX,5.0,1.0,3.0,2.0,B,1.5,45.36,2.0,1.0,1.0,2.0,1.0,,4.0,2.0,,2.0,20.16
XX,5.0,1.0,2.0,2.0,C,1.6,54.43,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,21.261718749999996
XX,5.0,1.0,3.0,2.0,E,1.73,61.24,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,3.0,20.461759497477363
XX,4.0,1.0,2.0,2.0,E,1.6,72.58,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,,3.0,28.351562499999993
XX,4.0,2.0,2.0,2.0,E,1.73,58.97,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,19.703297804804702
XX,4.0,1.0,3.0,2.0,C,1.63,90.72,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,34.14505626858369
XX,4.0,1.0,2.0,2.0,B,1.57,41.73,2.0,1.0,1.0,1.0,1.0,,6.0,1.0,,2.0,16.929692888149617
XX,5.0,2.0,3.0,2.0,E,1.8,72.58,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,1.0,22.401234567901234
XX,4.0,1.0,2.0,2.0,E,1.6,63.5,2.0,2.0,2.0,2.0,1.0,,5.0,1.0,,2.0,24.804687499999996
XX,4.0,1.0,2.0,2.0,E,1.7,90.72,2.0,1.0,1.0,2.0,1.0,,5.0,1.0,,3.0,31.391003460207614
XX,4.0,1.0,2.0,2.0,E,1.52,44.45,1.0,1.0,1.0,1.0,2.0,,3.0,3.0,,3.0,19.239092797783936
XX,4.0,1.0,2.0,2.0,E,1.5,45.36,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,20.16
XX,5.0,1.0,3.0,2.0,C,1.73,90.27,2.0,1.0,2.0,2.0,2.0,,3.0,1.0,,2.0,30.16138193725149
XX,5.0,2.0,2.0,2.0,C,1.88,83.92,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,23.743775464010866
XX,5.0,1.0,3.0,2.0,E,1.7,83.92,2.0,1.0,2.0,2.0,1.0,,3.0,1.0,,2.0,29.038062283737027
XX,5.0,1.0,2.0,2.0,C,1.68,59.88,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,21.215986394557827
XX,4.0,2.0,2.0,1.0,,1.75,57.61,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,3.0,18.81142857142857
XX,6.0,1.0,4.0,2.0,E,1.68,68.04,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,24.107142857142865
XX,4.0,1.0,2.0,2.0,B  E,1.7,54.43,1.0,1.0,1.0,2.0,1.0,,3.0,1.0,,1.0,18.833910034602077
XX,5.0,2.0,3.0,2.0,C,1.73,109.77,1.0,2.0,1.0,1.0,1.0,,5.0,1.0,,2.0,36.67680176417521
XX,4.0,1.0,2.0,2.0,C,1.6,54.43,2.0,2.0,2.0,2.0,1.0,,3.0,1.0,,2.0,21.261718749999996
XX,5.0,2.0,3.0,2.0,C,1.96,71.67,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,1.0,18.65628904623074
XX,4.0,1.0,2.0,2.0,E,1.63,79.38,2.0,1.0,2.0,2.0,1.0,,4.0,1.0,,2.0,29.876924235010726
XX,5.0,1.0,2.0,2.0,B,1.52,102.06,1.0,1.0,1.0,2.0,3.0,,1.0,1.0,,2.0,44.17416897506925
XX,4.0,2.0,2.0,2.0,E,1.78,63.5,2.0,1.0,2.0,2.0,1.0,,2.0,1.0,,3.0,20.04166140638808
XX,5.0,2.0,3.0,2.0,C,1.7,61.69,1.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,21.346020761245676
XX,5.0,2.0,2.0,2.0,E,,,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,
XX,6.0,2.0,3.0,2.0,C,1.63,49.9,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,18.781286461665854
XX,3.0,2.0,1.0,2.0,C,1.8,61.24,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,18.901234567901234
XX,5.0,2.0,3.0,2.0,C,1.78,57.15,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,3.0,18.03749526574927
XX,5.0,1.0,2.0,2.0,C,1.55,63.5,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,26.430801248699268
XX,5.0,1.0,2.0,2.0,B,1.57,48.54,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,19.692482453649234
XX,5.0,2.0,3.0,2.0,E,1.85,138.8,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,3.0,40.555149744338934
XX,4.0,2.0,2.0,2.0,A   E,1.78,63.5,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,20.04166140638808
XX,3.0,1.0,1.0,1.0,C,1.5,54.43,2.0,1.0,1.0,1.0,2.0,,3.0,1.0,,1.0,24.191111111111113
XX,5.0,1.0,2.0,2.0,B,1.6,49.9,2.0,2.0,2.0,1.0,1.0,,5.0,1.0,,2.0,19.492187499999996
XX,5.0,1.0,2.0,2.0,C,1.6,54.43,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,21.261718749999996
XX,4.0,1.0,2.0,2.0,C,1.6,79.38,2.0,1.0,1.0,1.0,1.0,,3.0,1.0,,2.0,31.007812499999993
XX,4.0,1.0,1.0,2.0,B,1.73,58.06,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,19.399244879548263
XX,3.0,1.0,1.0,2.0,E,1.6,47.63,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,18.605468749999996
XX,4.0,1.0,2.0,2.0,C E,1.6,56.7,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,22.148437499999996
XX,5.0,1.0,3.0,2.0,E,1.6,76.2,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,29.765624999999996
XX,6.0,1.0,4.0,2.0,E,1.68,69.4,1.0,1.0,2.0,2.0,1.0,,3.0,2.0,,3.0,24.5890022675737
XX,5.0,1.0,3.0,2.0,E,1.65,44.45,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,16.326905417814512
XX,6.0,2.0,3.0,2.0,E,1.78,49.9,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,15.749274081555358
XX,6.0,1.0,4.0,2.0,E,1.8,106.6,2.0,1.0,1.0,1.0,1.0,,3.0,1.0,,2.0,32.901234567901234
XX,6.0,1.0,4.0,2.0,B,1.6,49.9,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,19.492187499999996
XX,6.0,2.0,4.0,2.0,E,1.83,61.24,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,18.286601570664992
XX,5.0,1.0,3.0,2.0,E,1.57,48.99,2.0,1.0,2.0,2.0,1.0,,2.0,1.0,,3.0,19.875045640796788
XX,6.0,2.0,4.0,1.0,E,1.75,58.97,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,19.25551020408163
XX,6.0,2.0,4.0,2.0,E,1.73,68.04,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,22.733803334558456
XX,5.0,1.0,3.0,1.0,E,1.7,70.31,2.0,2.0,2.0,2.0,1.0,,3.0,1.0,,3.0,24.328719723183394
XX,5.0,1.0,3.0,2.0,E,1.7,49.9,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,17.26643598615917
XX,7.0,2.0,4.0,2.0,C E,1.7,62.6,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,21.660899653979243
XX,4.0,1.0,1.0,2.0,E,1.75,83.01,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,,27.10530612244898
XX,4.0,1.0,1.0,2.0,C,1.55,49.9,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,,20.770031217481787
XX,4.0,1.0,1.0,2.0,B,1.55,49.9,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,20.770031217481787
XX,3.0,1.0,1.0,2.0,ABC,,,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,
XX,3.0,2.0,1.0,2.0,E,1.78,49.9,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,,2.0,15.749274081555358
XX,3.0,1.0,1.0,2.0,E,1.63,70.76,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,,2.0,26.632541683917353
XX,4.0,1.0,1.0,2.0,E,,,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,
XX,3.0,1.0,1.0,2.0,C,1.5,48.08,1.0,1.0,1.0,1.0,2.0,,5.0,1.0,,,21.36888888888889
XX,3.0,1.0,1.0,2.0,C E,1.7,72.58,2.0,1.0,1.0,1.0,4.0,,3.0,1.0,,,25.114186851211073
XX,3.0,1.0,1.0,2.0,B,,,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,
XX,3.0,2.0,1.0,2.0,E,1.63,65.32,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,1.0,24.585042718958185
XX,3.0,1.0,1.0,2.0,C,,,2.0,2.0,2.0,2.0,1.0,,3.0,1.0,,2.0,
XX,4.0,1.0,1.0,2.0,E,1.63,44.91,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,,2.0,16.903157815499267
XX,3.0,1.0,1.0,2.0,B,1.52,44.91,2.0,2.0,2.0,2.0,1.0,,6.0,1.0,,2.0,19.438192520775623
XX,3.0,1.0,1.0,1.0,,,,2.0,2.0,2.0,2.0,1.0,,5.0,1.0,,2.0,
XX,3.0,2.0,1.0,2.0,C,,,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,,
XX,3.0,2.0,1.0,2.0,C,1.57,39.46,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,,16.008763032983083
XX,3.0,1.0,1.0,2.0,C,,,2.0,1.0,2.0,1.0,1.0,,4.0,1.0,,,
XX,3.0,1.0,1.0,2.0,C,1.55,44.45,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,,18.50156087408949
XX,3.0,1.0,1.0,2.0,B  E,1.68,69.85,2.0,1.0,1.0,2.0,1.0,,3.0,1.0,,2.0,24.7484410430839
XX,3.0,2.0,1.0,2.0,C,1.73,60.33,2.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,20.15770657222092
XX,3.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,,2.0,
XX,3.0,2.0,1.0,2.0,E,,,2.0,1.0,2.0,2.0,1.0,,2.0,1.0,,3.0,
XX,4.0,1.0,1.0,2.0,E,1.73,101.61,1.0,1.0,1.0,2.0,1.0,,5.0,3.0,,2.0,33.950349159677906
XX,3.0,2.0,1.0,2.0,C,1.78,54.43,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,17.179017800782727
XX,3.0,1.0,1.0,2.0,B,1.6,49.9,2.0,1.0,2.0,2.0,1.0,,5.0,1.0,,2.0,19.492187499999996
XX,3.0,2.0,1.0,2.0,E,1.73,54.43,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,18.186374419459387
XX,3.0,1.0,1.0,2.0,E,1.5,49.9,2.0,1.0,2.0,1.0,2.0,,5.0,1.0,,3.0,22.177777777777777
XX,3.0,1.0,1.0,2.0,E,1.63,56.7,2.0,1.0,2.0,2.0,1.0,,3.0,1.0,,2.0,21.340660167864808
XX,3.0,1.0,1.0,2.0,C,,,2.0,1.0,1.0,2.0,3.0,,3.0,1.0,,2.0,
XX,3.0,2.0,1.0,1.0,E,1.83,90.72,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,27.089492072023646
XX,3.0,1.0,1.0,2.0,B,1.57,55.34,2.0,1.0,1.0,1.0,1.0,,5.0,2.0,,2.0,22.45121505943446
XX,4.0,1.0,1.0,2.0,E,1.7,64.41,2.0,1.0,1.0,1.0,1.0,,4.0,2.0,,3.0,22.28719723183391
XX,3.0,1.0,1.0,2.0,B,1.63,56.7,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,21.340660167864808
XX,3.0,2.0,1.0,2.0,E,1.83,72.58,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,21.672788079667946
XX,3.0,1.0,1.0,2.0,E,1.7,63.5,2.0,1.0,1.0,2.0,1.0,,3.0,1.0,,2.0,21.972318339100347
XX,3.0,1.0,1.0,2.0,E,1.65,72.58,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,26.6593204775023
XX,3.0,2.0,1.0,1.0,,1.7,52.16,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,18.048442906574394
XX,3.0,2.0,1.0,2.0,B  E,1.8,66.23,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,1.0,20.441358024691358
XX,6.0,1.0,4.0,2.0,E,1.52,49.9,2.0,2.0,2.0,2.0,1.0,,6.0,1.0,,2.0,21.597991689750693
XX,5.0,2.0,3.0,2.0,E,1.78,70.31,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,22.191011235955056
XX,4.0,2.0,2.0,1.0,C,1.63,54.43,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,,2.0,20.4862810041778
XX,4.0,1.0,2.0,2.0,E,1.73,63.5,2.0,2.0,2.0,2.0,1.0,,2.0,1.0,,2.0,21.216879949213137
XX,5.0,2.0,3.0,2.0,C,1.83,72.58,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,21.672788079667946
XX,4.0,2.0,2.0,2.0,E,1.8,55.34,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,,2.0,17.080246913580247
XX,5.0,2.0,3.0,2.0,C,1.75,70.31,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,1.0,22.958367346938775
XX,5.0,2.0,3.0,2.0,E,1.83,90.72,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,27.089492072023646
XX,5.0,2.0,3.0,2.0,C,1.7,117.94,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,40.80968858131488
XX,4.0,2.0,2.0,2.0,C,,,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,
XX,4.0,2.0,2.0,2.0,B  E,1.7,49.9,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,17.26643598615917
XX,6.0,1.0,3.0,2.0,B,,,2.0,2.0,2.0,2.0,1.0,,,,,2.0,
XX,6.0,1.0,4.0,2.0,E,1.52,45.36,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,19.632963988919666
XX,6.0,2.0,4.0,1.0,,1.6,96.16,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,37.56249999999999
XX,5.0,2.0,3.0,2.0,C,1.73,57.61,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,3.0,19.248889037388484
XX,5.0,2.0,3.0,2.0,B,1.8,61.24,2.0,1.0,2.0,2.0,1.0,,4.0,1.0,,2.0,18.901234567901234
XX,6.0,2.0,2.0,2.0,E,1.93,112.04,2.0,2.0,2.0,2.0,1.0,,4.0,3.0,,3.0,30.07865982979409
XX,6.0,2.0,4.0,2.0,C,1.73,112.49,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,3.0,37.58561929900765
XX,6.0,1.0,4.0,2.0,E,1.63,58.97,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,22.19503933155181
XX,3.0,1.0,1.0,2.0,C,1.73,68.04,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,22.733803334558456
XX,3.0,2.0,1.0,2.0,C,,,2.0,1.0,2.0,,1.0,,1.0,1.0,,2.0,
XX,3.0,1.0,1.0,2.0,C,1.75,52.16,2.0,1.0,2.0,2.0,1.0,,4.0,2.0,,2.0,17.031836734693876
XX,3.0,1.0,1.0,2.0,C,1.55,52.62,2.0,1.0,2.0,2.0,2.0,,1.0,1.0,,2.0,21.902185223725283
XX,3.0,1.0,1.0,2.0,C,1.63,65.77,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,3.0,24.754413037750762
XX,3.0,1.0,1.0,2.0,C,1.55,70.76,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,29.452653485952133
XX,4.0,1.0,1.0,2.0,E,1.7,108.86,1.0,1.0,2.0,2.0,1.0,,5.0,1.0,,3.0,37.667820069204154
XX,3.0,1.0,1.0,2.0,C,1.55,85.73,2.0,1.0,1.0,1.0,1.0,,5.0,1.0,,2.0,35.683662851196665
XX,3.0,1.0,1.0,2.0,C,1.57,48.08,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,19.505862306787293
XX,3.0,1.0,1.0,2.0,C,1.6,68.04,2.0,1.0,1.0,1.0,1.0,,4.0,2.0,,2.0,26.578124999999996
XX,3.0,2.0,1.0,2.0,C,1.65,74.84,1.0,1.0,1.0,1.0,2.0,,5.0,1.0,,2.0,27.48943985307622
XX,3.0,1.0,1.0,2.0,C,1.75,136.08,2.0,1.0,1.0,1.0,1.0,,5.0,3.0,,1.0,44.43428571428572
XX,4.0,1.0,1.0,1.0,C,1.55,88.45,2.0,1.0,1.0,1.0,3.0,,3.0,1.0,,3.0,36.81581685744016
XX,3.0,1.0,1.0,2.0,C,1.65,47.63,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,17.4949494949495
XX,3.0,2.0,1.0,2.0,C,1.83,74.84,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,2.0,22.347636537370477
XX,3.0,1.0,1.0,2.0,C,1.57,48.08,2.0,1.0,1.0,2.0,3.0,,3.0,1.0,,2.0,19.505862306787293
XX,5.0,1.0,3.0,2.0,C,1.65,72.58,2.0,2.0,2.0,2.0,1.0,,3.0,1.0,,2.0,26.6593204775023
XX,6.0,2.0,4.0,2.0,C,1.8,74.84,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,23.098765432098766
XX,5.0,2.0,3.0,2.0,C,1.73,81.65,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,27.281232249657524
XX,7.0,1.0,4.0,2.0,C E,,,2.0,1.0,1.0,2.0,1.0,,2.0,1.0,,2.0,
XX,7.0,1.0,4.0,2.0,C,1.6,55.79,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,21.792968749999996
XX,6.0,2.0,3.0,2.0,B,,,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,
XX,2.0,2.0,4.0,2.0,C,1.8,61.24,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,18.901234567901234
XX,6.0,2.0,4.0,2.0,C E,1.63,49.9,2.0,1.0,1.0,2.0,1.0,,2.0,1.0,,2.0,18.781286461665854
XX,6.0,1.0,4.0,2.0,C,,,2.0,1.0,1.0,2.0,1.0,,5.0,1.0,,1.0,
XX,7.0,1.0,4.0,2.0,C,1.57,60.78,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,,2.0,24.658201144062637
XX,7.0,2.0,4.0,2.0,C,1.93,81.65,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,21.920051545007922
XX,6.0,2.0,4.0,2.0,C,1.78,99.79,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,31.49539199596011
XX,4.0,1.0,4.0,2.0,C,1.55,52.16,2.0,1.0,1.0,1.0,5.0,,1.0,1.0,,2.0,21.710718002081162
XX,6.0,2.0,4.0,1.0,C,1.73,68.04,2.0,1.0,2.0,2.0,2.0,,1.0,1.0,,2.0,22.733803334558456
XX,6.0,1.0,4.0,2.0,C,1.52,95.26,2.0,1.0,2.0,2.0,1.0,,3.0,1.0,,2.0,41.23095567867036
XX,7.0,2.0,4.0,2.0,C,1.8,70.76,2.0,2.0,2.0,2.0,1.0,,1.0,1.0,,2.0,21.839506172839506
XX,6.0,1.0,4.0,2.0,C,1.65,50.8,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,2.0,18.6593204775023
XX,6.0,2.0,4.0,2.0,C,1.88,100.7,2.0,2.0,2.0,2.0,1.0,,,1.0,,2.0,28.491398822996835
XX,6.0,1.0,4.0,2.0,C,1.65,99.79,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,,2.0,36.653810835629024
XX,6.0,2.0,4.0,2.0,C,1.83,99.34,2.0,1.0,1.0,2.0,2.0,,1.0,1.0,,2.0,29.663471587685507
XX,6.0,1.0,4.0,2.0,C,1.63,52.62,1.0,1.0,1.0,1.0,3.0,,5.0,1.0,,2.0,19.805035944145434
